field_1,State_x,State_y,School Name,Institution Type,x_centroid,y_centroid,centroid_geom,geometry,nearest_polling_index,nearest_polling_distance,nearest_polling_name,nearest_polling_geometry
1494,NM,New Mexico,new mexico state university  carlsbad,"Public, 2 Year",-104.26517855293646,32.442369672607875,"-104.26517855293646, 32.442369672607875","POLYGON ((-104.267013 32.443282, -104.2670192 32.4432379, -104.2670115 32.4431667, -104.2668974 32.4421076, -104.2663537 32.4421493, -104.2662328 32.4410271, -104.2662246 32.4410009, -104.2662077 32.4409724, -104.2661739 32.4409388, -104.2661417 32.4409194, -104.2661003 32.4409116, -104.2660405 32.4409103, -104.2636061 32.4410838, -104.2636782 32.4422088, -104.2636858 32.4423305, -104.2636828 32.4424677, -104.2636628 32.4427098, -104.263649 32.4428716, -104.2636567 32.4430127, -104.2636689 32.4431266, -104.2636858 32.4431913, -104.2637104 32.4432548, -104.2637518 32.443326, -104.2637932 32.4433842, -104.2638362 32.4434386, -104.2638607 32.4434697, -104.2638868 32.4434969, -104.2638868 32.443524, -104.2640279 32.4437441, -104.2652382 32.4436483, -104.2664433 32.4435595, -104.2666015 32.443504, -104.2667937 32.4434334, -104.2669026 32.4433907, -104.2669655 32.4433583, -104.2670008 32.4433182, -104.267013 32.443282))",843,0.04399271689553339,Carlsbad Clerk's Office Early,POINT (-104.2268318 32.4169382)
1495,NM,New Mexico,northern new mexico college,"Public, 4 Year",-106.08199297643712,36.0034994002681,"-106.08199297643712, 36.0034994002681","POLYGON ((-106.0862319 36.0026142, -106.0831361 36.0026268, -106.0829537 36.0027006, -106.0825031 36.0023751, -106.0824824 36.0019806, -106.0812693 36.0019975, -106.0812317 36.001225, -106.0802608 36.0012207, -106.0802983 36.0031475, -106.0762804 36.0031432, -106.0762264 36.0043965, -106.0838109 36.004324, -106.0838335 36.0047098, -106.0839255 36.0048839, -106.0840373 36.0049529, -106.0868649 36.0048665, -106.0862319 36.0026142))",809,0.013082968651641064,Clerk's Election Warehouse,POINT (-106.0835312 35.9883457)
1496,NM,New Mexico,san juan college,"Public, 2 Year",-108.16967197315778,36.770248373295054,"-108.16967197315778, 36.770248373295054","POLYGON ((-108.1688762 36.7702293, -108.1691753 36.7705396, -108.169064 36.7706032, -108.1691176 36.7706547, -108.1688051 36.7708619, -108.1689889 36.7710372, -108.1690519 36.7709951, -108.1694435 36.7713904, -108.169363 36.7714463, -108.1695629 36.7716731, -108.1702978 36.7712262, -108.1700618 36.7709899, -108.1697868 36.7711712, -108.1694221 36.770806, -108.1698244 36.7705611, -108.1700939 36.7708008, -108.1709898 36.7702422, -108.1704145 36.7696844, -108.1696809 36.7701863, -108.1696098 36.770097, -108.1705843 36.7693664, -108.1703997 36.7691808, -108.1701194 36.7693536, -108.1699384 36.7692625, -108.1697292 36.7692324, -108.1695132 36.7692848, -108.1692289 36.7694524, -108.1691914 36.769779, -108.1690734 36.7698391, -108.1687689 36.7695289, -108.168097 36.7699938, -108.1682808 36.7701606, -108.1683196 36.7701359, -108.1686992 36.7698941, -108.1689768 36.7701657, -108.1688762 36.7702293))",818,0.022159591395376266,Farmington Public Library (EV),POINT (-108.1809472 36.7496924)
1497,NM,New Mexico,san juan college,"Public, 2 Year",-108.17243548797259,36.77242296931331,"-108.17243548797259, 36.77242296931331","POLYGON ((-108.1797516 36.7697744, -108.1793851 36.7694689, -108.1791356 36.7692701, -108.1790538 36.7691842, -108.1790069 36.7691079, -108.1789626 36.7690059, -108.1789425 36.7689092, -108.1789291 36.7688222, -108.1788996 36.7687233, -108.1788647 36.7686624, -108.1786841 36.7683928, -108.1778635 36.7683205, -108.178758 36.7710223, -108.1774039 36.7712787, -108.1760499 36.7685375, -108.1713394 36.7686032, -108.1707321 36.7685769, -108.1696978 36.7677641, -108.1675726 36.7668414, -108.1670228 36.7660131, -108.1671705 36.7655923, -108.1676296 36.7652683, -108.1662818 36.7652887, -108.1663147 36.7664549, -108.1663258 36.7682498, -108.1663251 36.768626, -108.1663133 36.7725187, -108.1663106 36.7727776, -108.1662952 36.7763387, -108.1662945 36.7766099, -108.1663073 36.7766454, -108.1663328 36.7766797, -108.1663623 36.7766991, -108.1663971 36.7767103, -108.1664327 36.7767157, -108.1672367 36.7767087, -108.1675183 36.7767383, -108.1675512 36.7767404, -108.1708684 36.7767232, -108.1726688 36.7767071, -108.172707 36.7767039, -108.1727412 36.7766953, -108.1727728 36.7766787, -108.1727935 36.776662, -108.1728137 36.7766384, -108.1731154 36.7766394, -108.1731382 36.7766545, -108.1731657 36.7766647, -108.1731945 36.7766701, -108.1732334 36.7766722, -108.1733324 36.7766709, -108.1738443 36.7766679, -108.1745209 36.7766964, -108.1747321 36.7766964, -108.1758861 36.7766985, -108.1766512 36.7766921, -108.1769335 36.7766872, -108.1770629 36.776684, -108.1772205 36.776676, -108.1773875 36.7766609, -108.1775565 36.7766421, -108.1777596 36.7766131, -108.1779306 36.776582, -108.1780567 36.7765551, -108.1782431 36.7765116, -108.1784047 36.7764708, -108.1784939 36.7764456, -108.1786716 36.7763897, -108.1788513 36.7763274, -108.1789874 36.7762742, -108.1791658 36.7762017, -108.1792027 36.7761845, -108.179369 36.7761045, -108.1795306 36.7760202, -108.1797225 36.775919, -108.1797224 36.7758999, -108.1797219 36.7757683, -108.1797126 36.7736155, -108.1797117 36.7734093, -108.1797076 36.7724468, -108.1796962 36.7698164, -108.1797516 36.7697744))",818,0.01883684107726241,Farmington Public Library (EV),POINT (-108.1809472 36.7496924)
1498,NM,New Mexico,santa fe community college,"Public, 2 Year",-105.99298157125247,35.603245715836735,"-105.99298157125247, 35.603245715836735","POLYGON ((-106.0017357 35.6039786, -106.0018416 35.6036287, -106.0018711 35.6032352, -106.001858 35.6027347, -106.0019188 35.6020666, -106.0016401 35.5991334, -106.0002504 35.5992191, -105.9995033 35.5991976, -105.997731 35.5990877, -105.9956534 35.5989979, -105.994687 35.5990699, -105.9927852 35.5993236, -105.9912549 35.5993493, -105.9902735 35.5992509, -105.9892592 35.5991476, -105.9871317 35.5986829, -105.9860122 35.5984628, -105.9848611 35.5984207, -105.9848233 35.5985064, -105.9847966 35.6081504, -105.9855876 35.6079892, -105.9859404 35.6079173, -105.9866669 35.6076845, -105.9875142 35.6074851, -105.9885161 35.6073584, -105.9894491 35.6073677, -105.9898994 35.6074103, -105.9911801 35.6076181, -105.9928502 35.6078235, -105.9934663 35.6078667, -105.9937264 35.6078658, -105.9947824 35.6078216, -105.9957687 35.607641, -105.9985147 35.6071434, -105.9990716 35.6070966, -105.9996711 35.6071085, -106.0002551 35.6071394, -106.0003549 35.6070902, -106.0004355 35.6070353, -106.0004567 35.6069875, -106.0005882 35.606577, -106.0007691 35.6061709, -106.0010948 35.605568, -106.0015309 35.6044854, -106.0017357 35.6039786))",794,0.34642220868530554,Cochiti Pueblo Community Center,POINT (-106.3482864 35.6082174)
1499,NM,New Mexico,university of new mexico,"Public, 4 Year",-106.63321389846236,35.06605821728566,"-106.63321389846236, 35.06605821728566","POLYGON ((-106.634481 35.0682828, -106.6345025 35.06715, -106.6347063 35.0669832, -106.6360367 35.0659382, -106.6362078 35.0654816, -106.6358763 35.0653402, -106.636122 35.0648405, -106.6351038 35.064585, -106.635114 35.0641116, -106.6329345 35.0639723, -106.6315872 35.0639123, -106.6314888 35.064111, -106.6314102 35.0642732, -106.631311 35.064432, -106.6312526 35.0645096, -106.6310819 35.0650219, -106.6310367 35.0653559, -106.6310685 35.0653628, -106.6310478 35.0657099, -106.6310585 35.0683443, -106.634481 35.0682828))",804,0.037890274018153154,EVCC 07 - Clerk's Annex,POINT (-106.6636636 35.0924499)
1500,NM,New Mexico,university of new mexico,"Public, 4 Year",-106.62059491143579,35.084656714873795,"-106.62059491143579, 35.084656714873795","POLYGON ((-106.6134235 35.081111, -106.6134134 35.0811329, -106.6133143 35.0819487, -106.6132676 35.0824138, -106.6132589 35.0837758, -106.6132469 35.0848542, -106.6136454 35.0850035, -106.6138586 35.0851059, -106.6149946 35.0856517, -106.614961 35.0873215, -106.6177625 35.087302, -106.6178297 35.0873056, -106.6183636 35.0873344, -106.6189883 35.0874232, -106.6198029 35.0876062, -106.6251333 35.0900782, -106.6274216 35.0911457, -106.6281171 35.0901438, -106.6262356 35.0892973, -106.6251772 35.0891646, -106.6252282 35.0878197, -106.6255656 35.0859635, -106.6255885 35.0858368, -106.6258001 35.0846718, -106.6258103 35.0846158, -106.6259448 35.0841836, -106.6262952 35.0833507, -106.6264965 35.082297, -106.6291203 35.0826123, -106.6291979 35.0822044, -106.6285351 35.0821128, -106.6286074 35.0817103, -106.6269845 35.0815099, -106.6265835 35.081481, -106.6241051 35.0811584, -106.622384 35.0811508, -106.6183117 35.081119, -106.6134235 35.081111))",804,0.03562122624869428,EVCC 07 - Clerk's Annex,POINT (-106.6636636 35.0924499)
1501,NM,New Mexico,western new mexico university,"Public, 4 Year",-108.28551727446441,32.77691740818561,"-108.28551727446441, 32.77691740818561","POLYGON ((-108.2885665 32.775689, -108.2873126 32.7756764, -108.2869387 32.7756387, -108.2854327 32.7754231, -108.2846316 32.7753603, -108.2844094 32.7753872, -108.2802425 32.7750021, -108.2799984 32.7765996, -108.2805256 32.7766514, -108.2804768 32.7780098, -108.2814838 32.7781091, -108.2815309 32.7776612, -108.282095 32.7777172, -108.2821429 32.7781741, -108.2867828 32.7781703, -108.2867808 32.7790715, -108.2870224 32.7790791, -108.2871252 32.7791452, -108.287539 32.7791477, -108.2875542 32.7796659, -108.2880949 32.7796887, -108.288394 32.7790791, -108.2885149 32.778533, -108.2893487 32.7779793, -108.289675 32.778312, -108.2902429 32.7782892, -108.2903879 32.7780123, -108.2911155 32.7771404, -108.2914697 32.7757973, -108.2903582 32.7758461, -108.2892067 32.7762825, -108.2883457 32.7762368, -108.2886085 32.7760869, -108.2885665 32.775689))",831,0.597081367645996,Hidalgo County Courthouse  (EV),POINT (-108.7080257 32.3480272)
1956,TX,Texas,abilene christian university,"Private, 4 Year",-99.70810701860951,32.469938229930136,"-99.70810701860951, 32.469938229930136","POLYGON ((-99.71148169999999 32.4658768, -99.7112041 32.4658749, -99.71110040000001 32.4658742, -99.71062019999999 32.465871, -99.7105201 32.4658704, -99.7101261 32.4658677, -99.7100435 32.4658672, -99.7091516 32.4658612, -99.7065123 32.4658612, -99.70518920000001 32.4658813, -99.7044578 32.4672009, -99.7038301 32.468355, -99.7035565 32.4688619, -99.7033581 32.4692421, -99.7033201 32.4693607, -99.7032312 32.4696379, -99.70321509999999 32.4703077, -99.7032883 32.4707625, -99.7035029 32.4713554, -99.70376229999999 32.4717061, -99.7040693 32.4720062, -99.7041627 32.4720976, -99.704549 32.4723918, -99.7050512 32.4726951, -99.7056398 32.4730774, -99.70608319999999 32.4735232, -99.7063694 32.4739282, -99.70659070000001 32.4743627, -99.70666679999999 32.4744587, -99.7067859 32.4745122, -99.707435 32.4745007, -99.7079559 32.4745353, -99.7114978 32.4745211, -99.71148169999999 32.4733399, -99.71148340000001 32.473073, -99.7114978 32.4708915, -99.7114952 32.4696026, -99.71441489999999 32.4695937, -99.71441799999999 32.4691619, -99.71243320000001 32.4691637, -99.71244 32.4686464, -99.7121575 32.4686472, -99.712155 32.4679992, -99.712153 32.467918, -99.71215890000001 32.4677212, -99.7121593 32.4672199, -99.71215119999999 32.4665678, -99.7121583 32.4658591, -99.71148169999999 32.4658768))",586,1.3005867908366011,OLNEY COMMUNITY LIBRARY,POINT (-98.76257219999999 33.3693069)
1957,TX,Texas,alvin community college,"Public, 2 Year",-95.24159408827695,29.395596588213728,"-95.24159408827695, 29.395596588213728","POLYGON ((-95.24659440000001 29.39857, -95.2423148 29.3910319, -95.2369027 29.3926164, -95.2374057 29.393647, -95.2366117 29.3938527, -95.2371053 29.3949744, -95.2378777 29.3947687, -95.2394656 29.3991994, -95.243092 29.3982086, -95.2437211 29.400764, -95.24659440000001 29.39857))",590,0.7839997462781524,TOMBALL PUBLIC WORKS BUILDING,POINT (-95.6158981 30.0907929)
1958,TX,Texas,amarillo college,"Public, 2 Year",-101.84668462059548,35.18875886831847,"-101.84668462059548, 35.18875886831847","POLYGON ((-101.8485334 35.1920075, -101.8484459 35.1865637, -101.8455345 35.186558, -101.8455515 35.1874678, -101.8448265 35.1875019, -101.8448202 35.1879183, -101.8441618 35.1878148, -101.8440221 35.1884373, -101.8434322 35.1883723, -101.843357 35.1887959, -101.8432781 35.1892415, -101.8445219 35.1893996, -101.8452165 35.1892541, -101.8451675 35.1896001, -101.8454776 35.1896649, -101.8455051 35.1895324, -101.8460076 35.1896328, -101.8459941 35.1896817, -101.8471726 35.1899365, -101.8471663 35.1899573, -101.846853 35.1910975, -101.8474831 35.1911262, -101.8474865 35.1920292, -101.8485334 35.1920075))",598,0.5109641943651756,FRITCH LIBRARY COMMUNITY ROOM,POINT (-101.6041522 35.6413318)
1959,TX,Texas,angelina college,"Public, 2 Year",-94.73261043723134,31.287394305261355,"-94.73261043723134, 31.287394305261355","POLYGON ((-94.73230890000001 31.2823862, -94.7313599 31.2838157, -94.7311843 31.2841075, -94.73108550000001 31.284319, -94.7309723 31.2845684, -94.7307691 31.2851078, -94.73062470000001 31.2855378, -94.730541 31.2858546, -94.7299695 31.2885837, -94.7311425 31.2888001, -94.73093009999999 31.2894571, -94.7314286 31.2908202, -94.7332529 31.2912221, -94.7356238 31.2891658, -94.7354038 31.2885712, -94.7352621 31.2882534, -94.7350414 31.2878164, -94.7347386 31.2872554, -94.7324723 31.2823994, -94.7324069 31.2822601, -94.73230890000001 31.2823862))",582,0.717661273995227,HOUSTON COUNTY SR CITIZEN CNTR,POINT (-95.4529852 31.3099101)
1960,TX,Texas,angelina college,"Public, 2 Year",-94.73670838414179,31.28857784636661,"-94.73670838414179, 31.28857784636661","POLYGON ((-94.7347127 31.2868626, -94.735191 31.2877885, -94.7355098 31.2884392, -94.7357988 31.2891591, -94.73660289999999 31.2911933, -94.73879669999999 31.2904647, -94.7370444 31.2867559, -94.7361789 31.2857572, -94.7347127 31.2868626))",582,0.7144531734924399,HOUSTON COUNTY SR CITIZEN CNTR,POINT (-95.4529852 31.3099101)
1961,TX,Texas,angelo state university,"Public, 4 Year",-100.45863772044379,31.43844256791847,"-100.45863772044379, 31.43844256791847","POLYGON ((-100.4696849 31.4435838, -100.4696869 31.4412836, -100.4683439 31.4412801, -100.4683161 31.4395237, -100.4682777 31.4394655, -100.468209 31.4394365, -100.4672422 31.4394502, -100.4671132 31.4394359, -100.4669666 31.4394103, -100.4668438 31.4393745, -100.4667183 31.4393059, -100.4666086 31.4392069, -100.4663914 31.4389556, -100.4662835 31.438861, -100.46617 31.4388073, -100.4660132 31.4387733, -100.4658979 31.4387612, -100.4657698 31.438766, -100.4656117 31.4387862, -100.4653369 31.4388998, -100.4652046 31.4390132, -100.4651248 31.4391163, -100.4650282 31.4392247, -100.4649363 31.4393037, -100.4648358 31.4393644, -100.4646307 31.4394257, -100.4632467 31.4394685, -100.4597455 31.4394812, -100.4597217 31.4394813, -100.4597073 31.4369151, -100.4629327 31.4368964, -100.462944 31.4363652, -100.4629394 31.4353258, -100.4629384 31.4344374, -100.4604951 31.4344095, -100.4605055 31.4339039, -100.4596752 31.4339062, -100.458988 31.433819, -100.4546069 31.4337877, -100.4524767 31.4337969, -100.4493192 31.436175, -100.4492869 31.4393207, -100.4536767 31.439329, -100.4536845 31.4407023, -100.4555539 31.4407087, -100.4555186 31.441877, -100.4632661 31.4418775, -100.463316 31.4428874, -100.4633562 31.4430304, -100.4634657 31.4431508, -100.4638377 31.4432194, -100.4683092 31.4435278, -100.4696849 31.4435838))",588,1.168103613635925,COUNTY COURTHOUSE,POINT (-99.765821 30.488826)
1962,TX,Texas,angelo state university,"Public, 4 Year",-96.9885277,32.8191861,"-96.9885277, 32.8191861",POINT (-96.98852770000001 32.8191861),604,0.07532936973219694,GRAND PRAIRIE CITY HALL,POINT (-97.007521 32.7462905)
1963,TX,Texas,austin college,"Private, 4 Year",-96.59793141023835,33.64732186151231,"-96.59793141023835, 33.64732186151231","POLYGON ((-96.6013588 33.6484191, -96.6001148 33.6446889, -96.594567 33.6458558, -96.5956606 33.6496382, -96.59687599999999 33.6493819, -96.5970803 33.6501661, -96.5977386 33.6500338, -96.5978748 33.6499016, -96.5992292 33.6496055, -96.5990249 33.6489127, -96.6013588 33.6484191))",604,0.9864580563414714,GRAND PRAIRIE CITY HALL,POINT (-97.007521 32.7462905)
1964,TX,Texas,austin community college,"Public, 2 Year",-97.74784732744284,30.27675750599157,"-97.74784732744284, 30.27675750599157","POLYGON ((-97.7490511 30.277197, -97.7482242 30.2769635, -97.7481126 30.276932, -97.7482054 30.2766777, -97.7483005 30.2764148, -97.74839230000001 30.2761608, -97.7484317 30.2760504, -97.74835760000001 30.2760615, -97.7482665 30.2760746, -97.747435 30.275841, -97.74733190000001 30.2758111, -97.74730940000001 30.2758739, -97.7471264 30.2763773, -97.7469676 30.27683, -97.74693859999999 30.2769133, -97.7469021 30.2770167, -97.7468849 30.2770655, -97.7469924 30.2770972, -97.74787379999999 30.2773668, -97.74795469999999 30.2773915, -97.74805600000001 30.27742, -97.748874 30.2776409, -97.7490511 30.277197))",595,0.7332571415942609,CITY HALL WAELDER,POINT (-97.3008572 29.6941528)
1965,TX,Texas,baylor university,"Private, 4 Year",-97.11346806455303,31.549581738453426,"-97.11346806455303, 31.549581738453426","POLYGON ((-97.1031984 31.5514407, -97.1044328 31.5515121, -97.10526160000001 31.55156, -97.1095442 31.552634, -97.1101839 31.5529471, -97.109522 31.5540448, -97.1088273 31.555071, -97.1086349 31.5557597, -97.10840260000001 31.5570032, -97.1082376 31.5575196, -97.11274760000001 31.5593752, -97.11404760000001 31.5598255, -97.1148778 31.5600668, -97.11672919999999 31.5602862, -97.11683789999999 31.5601206, -97.11715150000001 31.5596426, -97.1176938 31.5588953, -97.1179214 31.5585723, -97.1184277 31.55774, -97.1184689 31.5576776, -97.1149458 31.5560428, -97.11551830000001 31.5551386, -97.1174771 31.5534951, -97.1165551 31.5528662, -97.116761 31.5525638, -97.1169719 31.552232, -97.117206 31.5516735, -97.1188171 31.5521463, -97.1193639 31.5524341, -97.1194266 31.5524671, -97.119845 31.5527634, -97.1204453 31.5533067, -97.1204954 31.5533307, -97.1205471 31.5533441, -97.12060339999999 31.5533507, -97.1206552 31.5533512, -97.1207052 31.5533401, -97.1207459 31.55332, -97.1207914 31.5532893, -97.12082890000001 31.5532506, -97.12169249999999 31.5515459, -97.12062950000001 31.5506686, -97.1211509 31.5501995, -97.122275 31.5491759, -97.1226298 31.5488529, -97.12408480000001 31.5475934, -97.1242455 31.5473712, -97.1243442 31.5470948, -97.1243685 31.5468945, -97.1243415 31.5466389, -97.1242712 31.5463234, -97.1240767 31.5459135, -97.1237916 31.5456706, -97.1248667 31.5447346, -97.12368859999999 31.543757, -97.122007 31.542341, -97.1209771 31.5432122, -97.1200697 31.542441, -97.1194163 31.543016, -97.11915639999999 31.5432447, -97.118649 31.5428183, -97.1181716 31.5424154, -97.1169012 31.5413908, -97.1162544 31.5408691, -97.1152357 31.5417028, -97.1149763 31.5417212, -97.1125201 31.5438744, -97.1106537 31.5422612, -97.1076436 31.5446561, -97.1059034 31.5460977, -97.1054709 31.5465365, -97.10485509999999 31.5459405, -97.1047614 31.5459713, -97.1005541 31.549593, -97.0992751 31.5508392, -97.1000392 31.55107, -97.1011178 31.5511851, -97.1022105 31.5513212, -97.1031984 31.5514407))",587,0.4512797082640089,JOHN W. ERWIN COURTHOUSE ANNEX,POINT (-97.1282823 32.011418)
1966,TX,Texas,baylor university,"Private, 4 Year",-97.09122711425933,31.534297750925273,"-97.09122711425933, 31.534297750925273","POLYGON ((-97.09487799999999 31.534907, -97.094739 31.534642, -97.094593 31.534309, -97.09450099999999 31.534053, -97.094455 31.533901, -97.094043 31.532776, -97.093897 31.532434, -97.093765 31.532154, -97.09360289999999 31.5318434, -97.093428 31.53154, -97.0930278 31.5308712, -97.09216240000001 31.5312576, -97.09190959999999 31.5319601, -97.08590359999999 31.5348647, -97.08613130000001 31.5353028, -97.0878139 31.5351888, -97.0882459 31.5365762, -97.08995710000001 31.5354416, -97.09181719999999 31.5372237, -97.09487799999999 31.534907))",587,0.47559429945122417,JOHN W. ERWIN COURTHOUSE ANNEX,POINT (-97.1282823 32.011418)
1967,TX,Texas,blinn college,"Public, 2 Year",-96.40876095169368,30.160035095370777,"-96.40876095169368, 30.160035095370777","POLYGON ((-96.4118799 30.1619279, -96.4121727 30.1619923, -96.4125061 30.1621095, -96.4127964 30.1621825, -96.4131019 30.1622103, -96.4141418 30.1621173, -96.41496549999999 30.1620139, -96.4154319 30.160427, -96.4150116 30.1603187, -96.4135552 30.1607602, -96.412699 30.1604304, -96.4114912 30.1606729, -96.4108492 30.1586755, -96.4101795 30.1588189, -96.4099126 30.1579758, -96.40959460000001 30.1570348, -96.40703120000001 30.157541, -96.40679969999999 30.1575867, -96.40392439999999 30.1581712, -96.40426239999999 30.1594235, -96.40449839999999 30.1602769, -96.4041122 30.1603511, -96.40431599999999 30.1609585, -96.404493 30.1615058, -96.4048578 30.161427, -96.40493290000001 30.1618954, -96.4067032 30.1615244, -96.4066656 30.1614455, -96.4078351 30.1612043, -96.4081087 30.1621273, -96.40968580000001 30.1617702, -96.4099111 30.1624334, -96.4114239 30.1620856, -96.4118799 30.1619279))",590,0.7909015645468012,TOMBALL PUBLIC WORKS BUILDING,POINT (-95.6158981 30.0907929)
1968,TX,Texas,brazosport college,"Public, 4 Year",-95.40886212637882,29.048252600891217,"-95.40886212637882, 29.048252600891217","POLYGON ((-95.4049648 29.0455997, -95.4059165 29.0472232, -95.40722289999999 29.0491083, -95.4076232 29.0505451, -95.4079323 29.0513003, -95.4087679 29.052413, -95.41044309999999 29.051538, -95.41058649999999 29.0514905, -95.4109236 29.0513738, -95.4114574 29.0510945, -95.4118314 29.0509686, -95.4121299 29.0508734, -95.41222999999999 29.0508074, -95.412655 29.0501443, -95.41283679999999 29.0496508, -95.4118641 29.0494377, -95.4111547 29.0491, -95.4106561 29.0486039, -95.41039790000001 29.0481133, -95.4103532 29.0473839, -95.4104325 29.0465659, -95.4105449 29.0457523, -95.4099514 29.0444905, -95.4098709 29.0445262, -95.4049648 29.0455997))",590,1.0588369735119971,TOMBALL PUBLIC WORKS BUILDING,POINT (-95.6158981 30.0907929)
1969,TX,Texas,cedar valley college,"Public, 2 Year",-96.76434746450197,32.62337444672373,"-96.76434746450197, 32.62337444672373","POLYGON ((-96.7671328 32.6187094, -96.7587448 32.61876, -96.7589813 32.6245274, -96.76108120000001 32.6266095, -96.763013 32.6294186, -96.7646921 32.6288942, -96.7664516 32.6273039, -96.77118299999999 32.6263642, -96.769862 32.623151, -96.768458 32.620685, -96.76835579999999 32.6205082, -96.7674064 32.6188088, -96.7671328 32.6187094))",604,0.26502446618320424,GRAND PRAIRIE CITY HALL,POINT (-97.007521 32.7462905)
1970,TX,Texas,central texas college,"Public, 2 Year",-97.80686737389516,31.117663130550277,"-97.80686737389516, 31.117663130550277","POLYGON ((-97.8141079 31.121684, -97.81408380000001 31.1176376, -97.81104329999999 31.11772, -97.8105571 31.11636, -97.80961859999999 31.1150532, -97.8079453 31.1151596, -97.8079496 31.1132521, -97.8074788 31.1127893, -97.80695040000001 31.1126125, -97.80683190000001 31.1126099, -97.80555940000001 31.1127581, -97.80426850000001 31.1127664, -97.8042708 31.1127438, -97.8044393 31.1113955, -97.80254410000001 31.110813, -97.8019532 31.1122268, -97.80376560000001 31.11277, -97.8029586 31.1150068, -97.8028638 31.1154928, -97.8020772 31.1155062, -97.7991138 31.114656, -97.7983369 31.1166062, -97.7984398 31.1166817, -97.80256230000001 31.1166175, -97.8027566 31.1215895, -97.80413900000001 31.1217161, -97.8044726 31.1217455, -97.8061027 31.1218103, -97.8076468 31.1217897, -97.8087438 31.1217661, -97.81161880000001 31.1217073, -97.8141079 31.121684))",587,1.1165618392067411,JOHN W. ERWIN COURTHOUSE ANNEX,POINT (-97.1282823 32.011418)
1971,TX,Texas,cisco college,"Public, 2 Year",-99.71348552440634,32.4003272811432,"-99.71348552440634, 32.4003272811432","POLYGON ((-99.7150693 32.4015174, -99.71540210000001 32.4008462, -99.7157533 32.4003155, -99.71628939999999 32.3994623, -99.71614150000001 32.3994258, -99.7150323 32.399405, -99.71503850000001 32.3990772, -99.7132885 32.3990981, -99.7132885 32.3993634, -99.71119950000001 32.3993634, -99.71120569999999 32.4014653, -99.7150693 32.4015174))",586,1.3552206019732762,OLNEY COMMUNITY LIBRARY,POINT (-98.76257219999999 33.3693069)
1972,TX,Texas,clarendon college,"Public, 2 Year",-100.90621248343737,34.94566535104001,"-100.90621248343737, 34.94566535104001","POLYGON ((-100.9096472 34.9497325, -100.9096472 34.9485765, -100.9105699 34.9490582, -100.9105463 34.9474397, -100.9096296 34.9474397, -100.9095389 34.9438425, -100.9074405 34.9438601, -100.9074119 34.9436843, -100.9072868 34.9432301, -100.9071796 34.9430631, -100.9071331 34.9430044, -100.9070473 34.9429751, -100.9057013 34.9429835, -100.905696 34.9431656, -100.905024 34.9432066, -100.9008129 34.9432301, -100.9007933 34.9443281, -100.902376 34.9455274, -100.9035964 34.9464547, -100.9096472 34.9497325))",601,0.8667543225237315,ABSENTEE BALLOTS,POINT (-100.2052175 34.426113)
1973,TX,Texas,coastal bend college,"Public, 2 Year",-97.75601672115415,28.435457880916,"-97.75601672115415, 28.435457880916","POLYGON ((-97.7588609 28.4315719, -97.75313970000001 28.4326003, -97.7532832 28.4392651, -97.7562484 28.4401714, -97.75785879999999 28.4363851, -97.7595554 28.4360433, -97.75937089999999 28.4353295, -97.7598265 28.4352207, -97.7593356 28.433539, -97.75918540000001 28.4329777, -97.7588609 28.4315719))",592,0.36333135349485224,LIVE OAK COUNTY COURTHOUSE,POINT (-98.1099207 28.3379413)
1974,TX,Texas,concordia university texas,"Private, 4 Year",-97.83858249159576,30.418749147679225,"-97.83858249159576, 30.418749147679225","POLYGON ((-97.8413427 30.4208547, -97.8416367 30.4202076, -97.8405984 30.4198151, -97.8420883 30.4161762, -97.8414228 30.4159657, -97.8404221 30.4162388, -97.8379071 30.4154404, -97.83664899999999 30.417963, -97.835223 30.4196238, -97.83550940000001 30.4213557, -97.836536 30.4218182, -97.83949990000001 30.4210605, -97.8396669 30.4209232, -97.83995419999999 30.4204283, -97.8413427 30.4208547))",595,0.8992654763771206,CITY HALL WAELDER,POINT (-97.3008572 29.6941528)
1975,TX,Texas,dallas baptist university,"Private, 4 Year",-96.94659109798486,32.70958327709523,"-96.94659109798486, 32.70958327709523","POLYGON ((-96.94063970000001 32.7057679, -96.940386 32.7090826, -96.9402055 32.7095718, -96.94151410000001 32.7102095, -96.9439158 32.7123731, -96.94517639999999 32.7131224, -96.94812279999999 32.7140605, -96.9483457 32.7141293, -96.95034389999999 32.7147636, -96.95076760000001 32.7148019, -96.951052 32.714407, -96.9512987 32.7138586, -96.9513658 32.7134592, -96.9513389 32.7114529, -96.9513175 32.7095978, -96.9514757 32.7087424, -96.9517896 32.7077787, -96.9520631 32.7072686, -96.9520122 32.7070384, -96.9508508 32.7062711, -96.9503814 32.7060657, -96.9501427 32.7060251, -96.9472955 32.7059777, -96.9467027 32.7060093, -96.9464265 32.7059923, -96.94509739999999 32.7059686, -96.9446602 32.7059122, -96.9441614 32.7059122, -96.94224629999999 32.7058693, -96.94063970000001 32.7057679))",604,0.06484832714302767,GRAND PRAIRIE CITY HALL,POINT (-97.007521 32.7462905)
